1.000000000000000056e-01,0.000000000000000000e+00,-1.000000000000000000e+00,-3.384888917207717896e-02,1.209322363138198853e-06,2.036872148513793945e+00
-4.999999999999998196e-02,8.660254037844387909e-02,-1.000000000000000000e+00,1.692385971546173096e-02,-2.931473404169082642e-02,2.036871910095214844e+00
-5.000000000000004441e-02,-8.660254037844383745e-02,-1.000000000000000000e+00,1.692591421306133270e-02,2.931387349963188171e-02,2.036872148513793945e+00
1.000000000000000056e-01,-2.449293598294706538e-17,-1.000000000000000000e+00,-3.384888917207717896e-02,1.209322363138198853e-06,2.036872148513793945e+00
1.333333333333333592e-01,2.309401076758502980e-01,-1.000000000000000000e+00,-4.523610323667526245e-02,-7.834511250257492065e-02,1.936274647712707520e+00
-2.309401076758502702e-01,1.333333333333334147e-01,-1.000000000000000000e+00,7.834540307521820068e-02,-4.523581266403198242e-02,1.936274647712707520e+00
-1.333333333333334425e-01,-2.309401076758502425e-01,-1.000000000000000000e+00,4.523585736751556396e-02,7.834526151418685913e-02,1.936274528503417969e+00
2.309401076758502425e-01,-1.333333333333334425e-01,-1.000000000000000000e+00,-7.834539562463760376e-02,4.523596912622451782e-02,1.936274886131286621e+00
1.333333333333334703e-01,2.309401076758502425e-01,-1.000000000000000000e+00,-4.523610323667526245e-02,-7.834511250257492065e-02,1.936274647712707520e+00
-2.166666666666665908e-01,3.752776749732567585e-01,-1.000000000000000000e+00,7.322953641414642334e-02,-1.268468201160430908e-01,1.768715500831604004e+00
-4.238639603179824578e-01,-9.009506602102893003e-02,-1.000000000000000000e+00,1.432677507400512695e-01,3.044770844280719757e-02,1.768715262413024902e+00
-4.529566741598350238e-02,-4.309594879929184441e-01,-1.000000000000000000e+00,1.531449891626834869e-02,1.456646919250488281e-01,1.768715262413024902e+00
3.958696983117935830e-01,-1.762525453328470659e-01,-1.000000000000000000e+00,-1.338028311729431152e-01,5.957794189453125000e-02,1.768715262413024902e+00
2.899565960888388916e-01,3.220294243735372652e-01,-1.000000000000000000e+00,-9.800912439823150635e-02,-1.088431701064109802e-01,1.768715381622314453e+00
-2.166666666666663410e-01,3.752776749732569805e-01,-1.000000000000000000e+00,7.322953641414642334e-02,-1.268468201160430908e-01,1.768715500831604004e+00
1.000000000000000056e-01,0.000000000000000000e+00,-8.947368421052631637e-01,-7.655424997210502625e-03,5.068723112344741821e-07,2.080991029739379883e+00
-4.999999999999998196e-02,8.660254037844387909e-02,-8.947368421052631637e-01,3.827478736639022827e-03,-6.629877258092164993e-03,2.080991268157958984e+00
-5.000000000000004441e-02,-8.660254037844383745e-02,-8.947368421052631637e-01,3.827923908829689026e-03,6.629588082432746887e-03,2.080991506576538086e+00
1.000000000000000056e-01,-2.449293598294706538e-17,-8.947368421052631637e-01,-7.655424997210502625e-03,5.068723112344741821e-07,2.080991029739379883e+00
