# x,y,z,vel.x,vel.y,vel.z
-46.265255,6.721692,-12.333234,4.1157582e-05,-5.979626e-06,-4.4735192e-05
41.488552,40.108967,37.620945,1.890991e-05,1.8281102e-05,-1.903046e-06
34.3176,-33.486572,34.40451,3.0991097e-05,-3.024064e-05,8.550919e-07
-47.62418,-32.793842,-23.624943,2.2349419e-05,1.5389729e-05,-1.4593171e-05
-0.91769284,-39.753155,-49.71314,8.136212e-07,3.5244553e-05,2.0208898e-05
-2.4434373,-6.0704155,18.794619,-0.00024293986,-0.00060355355,0.001252802
45.662647,-5.44196,41.022095,3.9476807e-05,-4.704771e-06,9.017147e-06
-7.342268,-49.27887,-10.513487,4.2947777e-06,2.8825074e-05,-4.1563027e-05
-38.662712,49.009716,19.852583,-1.2027749e-05,1.5246649e-05,-1.6123886e-05
-0.9585792,4.1583495,-47.087456,3.482818e-06,-1.5108588e-05,0.00011486662
13.552704,-31.779753,18.31713,5.1631938e-05,-0.000121071884,-3.4446723e-05
-46.27855,-27.651953,-42.4536,2.4222318e-05,1.4473075e-05,2.9960704e-06
27.782595,-48.234657,41.944584,1.3295286e-05,-2.3082566e-05,1.7127047e-06
-12.280755,48.98743,23.59032,-1.0176342e-05,4.0593037e-05,-1.6546519e-05
17.883623,-48.778343,-0.44856387,-4.0403407e-07,1.1020189e-06,-4.499289e-05
1.1227028,-14.401285,33.617607,1.0423713e-05,-0.00013370826,0.0001930339
18.645561,44.694923,20.425303,1.798759e-05,4.3117718e-05,-2.3416887e-05
-44.16443,45.346973,-11.478573,8.711661e-06,-8.944933e-06,-2.132934e-05
15.250157,27.218866,-49.125404,-2.0837175e-05,-3.7190694e-05,3.6104444e-05
-41.499725,30.512453,25.573238,-3.185575e-05,2.342176e-05,-1.3209923e-05
36.628212,6.741888,-20.276821,-0.00010272001,-1.8906943e-05,-2.483851e-05
-43.807266,-11.227784,-9.935364,3.9080947e-05,1.0016435e-05,-5.469703e-05
12.243006,31.588627,-31.683382,-3.3778746e-05,-8.715367e-05,2.5931984e-05
-24.944029,-37.267933,27.659935,-3.2026164e-05,-4.7849124e-05,-7.0172073e-06
1.1952313,-15.838315,-47.567463,-3.290561e-06,4.3604232e-05,8.3342544e-05
-32.556038,34.500572,-33.2497,3.1192187e-05,-3.305528e-05,-9.593714e-08
-21.238222,-43.963573,48.77993,-1.2375741e-05,-2.5618005e-05,9.594428e-06
5.296654,44.972313,-34.02866,-5.8046458e-06,-4.9285492e-05,3.171455e-06
12.464163,5.598324,-10.735952,-0.0015991456,-0.00071826176,0.0002997126
-32.600273,28.877962,45.13625,-2.8331919e-05,2.5096988e-05,1.4202261e-05
8.688324,4.9002833,21.51686,0.00043235527,0.0002438514,0.00067155965
-34.77685,-45.54703,11.986035,-1.1496489e-05,-1.5056877e-05,-2.7364618e-05
28.424723,16.940506,-47.938313,-3.7767804e-05,-2.2508799e-05,3.2716784e-05
-5.1869984,-1.7789253,4.0413566,-0.0238407,-0.008176372,0.014042145
7.236069,21.395376,26.16034,7.095515e-05,0.00020979825,0.00011187922
47.062275,-31.316006,-6.030128,-9.08274e-06,6.0438033e-06,-3.3111173e-05
9.201621,-47.13564,45.406643,6.2008307e-06,-3.1763997e-05,9.155174e-06
-5.4437466,31.637495,30.636724,-1.810961e-05,0.00010524798,3.1866315e-05
6.8298187,-23.751522,-25.074938,-5.888722e-05,0.0002047874,7.8111945e-05
49.010536,-12.659251,19.008532,3.8203732e-05,-9.8679175e-06,-2.4836743e-05
35.914738,-21.43508,-26.516243,-6.0285725e-05,3.598049e-05,-6.6535085e-06
21.725492,43.01142,-0.8755553,-1.398834e-06,-2.7693638e-06,-5.6419518e-05
-23.068361,7.0170493,16.915398,-0.00033374995,0.000101521575,5.75348e-06
48.16679,9.096916,44.44444,3.1608284e-05,5.969625e-06,7.779825e-06
-49.74925,2.9174297,-41.89989,3.3394266e-05,-1.958349e-06,5.657567e-06
49.89188,6.8269343,25.961363,4.1888747e-05,5.7318393e-06,-1.2531209e-05
9.937273,28.974085,49.20264,1.3875522e-05,4.0456776e-05,3.73169e-05
-41.807594,-10.650582,47.5696,-3.400577e-05,-8.663035e-06,1.5391088e-05
-41.49617,-12.533333,-25.31367,6.221843e-05,1.8792158e-05,-1.1267447e-05
-31.913197,-4.1015024,35.3125,-8.4372135e-05,-1.0843546e-05,3.7299273e-05
-32.20198,19.523443,-47.649494,3.4599492e-05,-2.0977055e-05,2.3758126e-05
8.875144,49.283546,47.34259,5.060527e-06,2.8100994e-05,8.063631e-06
-14.075568,-10.124748,33.444183,-0.000113074355,-8.133593e-05,0.00015852321
2.5414727,15.62262,-27.3262,-3.9995175e-05,-0.00024585286,0.0002467166
-25.833359,-24.832685,-44.944843,3.4458753e-05,3.3123964e-05,2.7640124e-05
49.1454,27.112484,16.616375,2.2513705e-05,1.242033e-05,-2.3680672e-05
42.45196,-38.69251,9.375963,1.131591e-05,-1.0313797e-05,-2.941428e-05
-27.156746,-29.956762,46.573093,-2.6445376e-05,-2.9172033e-05,1.9095887e-05
-28.913116,27.142565,2.3132749,-1.3050922e-05,1.2251714e-05,-0.00010036486
21.28578,-31.435282,0.15092215,7.8873563e-07,-1.1648206e-06,-0.000116409436
-14.269701,18.3799,23.794926,-0.00015447025,0.00019896343,9.4909665e-05
-43.071007,-32.402706,-6.7429385,1.1686321e-05,8.791719e-06,-3.7486967e-05
-14.632136,-48.675835,23.472336,-1.1803694e-05,-3.9266593e-05,-1.6694075e-05
15.669198,-45.85236,-39.630142,-1.2114328e-05,3.544984e-05,5.36137e-06
-48.394974,6.464164,32.742393,-4.244433e-05,5.669325e-06,-1.8859637e-06
30.783596,29.264866,-12.240351,-4.267334e-05,-4.0568004e-05,-5.5991106e-05
5.076323,-39.88693,-9.418053,-7.641406e-06,6.004197e-05,-7.55944e-05
-39.752365,-23.251802,39.00595,-3.629676e-05,-2.123058e-05,7.4430923e-06
-42.234234,-46.12631,48.56624,-1.2357265e-05,-1.3496032e-05,1.679909e-06
49.2831,-23.00635,35.307915,2.8536877e-05,-1.3321592e-05,-2.387536e-06
-45.513958,26.788427,-11.385975,2.140391e-05,-1.2597805e-05,-3.455219e-05
38.296562,-45.590992,22.126917,1.54833e-05,-1.8432427e-05,-1.5490812e-05
-6.793206,17.087776,46.789032,-1.819904e-05,4.5778124e-05,7.798693e-05
-43.4066,-47.157997,31.970734,-1.3861669e-05,-1.5059671e-05,-6.7880806e-06
-47.80756,-12.235225,32.243668,-4.0741976e-05,-1.0426925e-05,-2.8879053e-06
25.264297,-27.690538,-17.399437,-6.9443995e-05,7.6112985e-05,-4.0819737e-05
-5.8082438,42.958546,-44.096977,5.2958994e-06,-3.916893e-05,1.409206e-05
-48.912663,-42.477676,-46.630066,1.3209764e-05,1.1471877e-05,3.5016615e-07
-33.975563,48.651066,43.77726,-1.2800926e-05,1.8330224e-05,9.794828e-07
-45.714428,34.801964,-47.42784,1.7708415e-05,-1.3481249e-05,3.3467015e-06
-22.097046,17.09582,38.375286,-6.520906e-05,5.0450224e-05,5.649623e-05
33.486504,-5.776968,49.990772,3.8572238e-05,-6.6543657e-06,2.982835e-05
47.843258,22.65008,-34.709637,-3.07256e-05,-1.45462e-05,-2.246723e-06
-12.46014,45.60355,-25.680857,1.3403182e-05,-4.9055066e-05,-1.2426204e-05
-5.531037,-44.687595,12.044921,-5.7780535e-06,-4.668327e-05,-4.9624552e-05
-1.5380965,-28.953108,-36.55376,4.720361e-06,8.8855864e-05,5.2325893e-05
37.28208,-0.48479483,-33.999367,-7.2519746e-05,9.429759e-07,1.8207666e-05
36.07056,48.123466,-44.47871,-1.2855336e-05,-1.7150933e-05,9.871444e-07
14.183592,34.4921,32.290264,2.937163e-05,7.1426875e-05,1.553421e-05
31.950289,24.41495,9.969594,5.0082268e-05,3.8270595e-05,-7.324189e-05
3.3185775,46.861416,-17.06964,-3.4488655e-06,-4.8701346e-05,-3.250782e-05
-39.837696,-19.062397,2.4839742,-1.1214996e-05,-5.3663857e-06,-7.25022e-05
19.536125,-5.803612,0.850078,9.894802e-05,-2.9394578e-05,-0.0007841906
11.781301,10.693081,-38.994804,-6.327352e-05,-5.742902e-05,0.00013009056
4.8450923,-30.731289,49.42952,6.5421905e-06,-4.1495477e-05,3.6057176e-05
-8.793377,16.472624,-41.836002,3.3439122e-05,-6.2641404e-05,9.685637e-05
-6.72115,-37.204414,-21.987965,1.7477552e-05,9.674583e-05,-1.7173756e-05
12.739885,46.443024,-49.88897,-7.4137815e-06,-2.7026756e-05,1.047295e-05
-22.56011,35.663944,19.265062,-3.8401507e-05,6.0706643e-05,-2.9875135e-05
-12.296985,-30.394476,21.822033,-5.3498763e-05,-0.00013223292,-6.2572467e-06
-20.368208,-9.871339,-46.218037,4.8108814e-05,2.3315713e-05,6.47992e-05
-46.902386,17.517975,16.007856,-3.5529007e-05,1.3270043e-05,-3.1113836e-05
9.723051,-38.47076,32.78224,1.6547503e-05,-6.547281e-05,1.0492418e-05
31.302874,-41.54088,-31.394175,-2.2352066e-05,2.966258e-05,-5.3615195e-06
34.448025,-36.587868,49.77347,1.8122137e-05,-1.9247838e-05,8.679969e-06
48.084255,-33.82398,23.571041,2.0998637e-05,-1.4771127e-05,-1.4339134e-05
38.653988,-4.290588,-49.641014,-3.586092e-05,3.980583e-06,2.1517835e-05
-11.146605,-1.8734256,-34.41561,0.00011079749,1.8621862e-05,0.00022028749
-40.49661,2.6978922,-26.333996,7.584287e-05,-5.05272e-06,-5.50442e-06
25.151972,-17.441174,-49.49392,-3.4619436e-05,2.4006215e-05,3.71156e-05
49.591724,12.976933,10.5030575,2.5269092e-05,6.6123043e-06,-3.860169e-05
-4.7040114,39.055405,45.83678,-5.002429e-06,4.1533018e-05,2.0813748e-05
-22.28477,-2.9826453,-7.698677,0.00045167655,6.0453363e-05,-0.00032001987
37.172585,9.641798,33.856186,6.701968e-05,1.7383494e-05,1.5092148e-05
-11.284975,3.9072742,27.782484,-0.00022105174,7.653624e-05,0.00033991938
-0.27963683,29.178394,-49.803585,4.0306895e-07,-4.2053573e-05,4.0045536e-05
27.804914,-37.0096,-49.48865,-1.7998933e-05,2.395743e-05,1.2168653e-05
26.200148,-49.26385,-16.138723,-1.2120761e-05,2.2790542e-05,-2.4568599e-05
27.595488,11.491519,-7.508364,-0.0001457036,-6.0674927e-05,-0.00017816441
21.671606,-23.691042,31.14943,7.0374335e-05,-7.693207e-05,3.279202e-05
36.618546,0.43303907,18.670496,0.00011072896,1.3094261e-06,-3.3397057e-05
4.1493845,25.049295,-0.82653123,-6.539556e-06,-3.9478462e-05,-0.00039685666
-22.508387,-35.236595,11.550585,-3.2386728e-05,-5.0700983e-05,-6.0640334e-05
15.629472,36.264248,-13.218779,-3.1561165e-05,-7.322963e-05,-6.0489718e-05
-44.999325,49.646824,-49.936245,1.0343078e-05,-1.1411286e-05,8.0926e-07
48.914574,-48.237698,-1.4567902,-8.803054e-07,8.681238e-07,-1.9339679e-05
-27.166367,-44.69322,-21.589996,1.913223e-05,3.1475716e-05,-1.9353218e-05
7.947377,-10.402846,-17.597132,-0.00049066363,0.0006422623,0.00056977017
32.592594,-9.731421,-16.131704,-0.00013276981,3.964209e-05,-5.1505907e-05
-33.206303,47.91306,-21.462324,1.4562692e-05,-2.1012387e-05,-1.6718319e-05
-3.8275378,1.8456799,-21.79598,0.0002577107,-0.0001242708,0.001010128
49.208588,-3.4844997,-12.267511,-3.38497e-05,2.396932e-06,-3.9476152e-05
-49.30302,43.389874,29.71389,-1.4179235e-05,1.247865e-05,-8.141578e-06
48.39544,49.813457,-35.255665,-1.1198332e-05,-1.152646e-05,-5.0589397e-06
48.97132,-34.895756,-45.446804,-1.7162045e-05,1.222924e-05,1.4010463e-06
3.9304206,-19.97462,19.245827,8.1558464e-05,-0.00041448436,0.00012943613
-24.809547,-10.913094,48.281746,-4.2620966e-05,-1.8747902e-05,4.708829e-05
36.710827,21.332985,-24.534172,-5.999503e-05,-3.4863664e-05,-1.2706716e-05
6.3491497,-35.491714,5.2637973,1.0085616e-05,-5.6378514e-05,-0.0001232334
28.375841,46.89905,32.575172,1.6504968e-05,2.7279088e-05,-5.0917342e-06
-7.2849903,-49.41034,47.80795,-4.1262083e-06,-2.7986021e-05,8.334611e-06
46.75999,-27.19565,49.688282,2.0351175e-05,-1.1836264e-05,5.9703107e-06
-10.318848,7.4384294,-7.9392705,0.002156908,-0.0015548256,-6.398297e-05
18.867168,29.973692,15.623768,6.478414e-05,0.00010292054,-5.4374108e-05
-19.683388,-17.177189,-13.02123,0.00023333426,0.00020362488,-9.656072e-05
31.873606,-21.34355,48.565765,3.177648e-05,-2.127849e-05,2.2470093e-05
-7.919623,46.162376,9.38461,-5.7057223e-06,3.3257864e-05,-5.1116724e-05
41.886974,-49.987083,-20.970888,-1.0994373e-05,1.3120478e-05,-1.3984738e-05
9.782684,-49.45241,14.003427,6.641868e-06,-3.357532e-05,-3.4391538e-05
22.168869,49.249382,-31.759066,-1.3728491e-05,-3.0498635e-05,-5.6732074e-06
33.00331,48.177094,49.77004,1.1574408e-05,1.689592e-05,3.70129e-06
-0.4503275,-49.539906,30.447353,-3.883274e-07,-4.2718144e-05,-5.4087736e-06
48.49462,45.922115,25.604013,1.2506801e-05,1.1843353e-05,-1.0497912e-05
48.96763,-14.183647,-42.321537,-3.0422776e-05,8.812054e-06,4.965642e-06
-49.76121,6.7758245,2.6121771,-7.714508e-06,1.0504623e-06,-4.925131e-05
-14.532067,28.071075,-1.8919322,1.6957365e-05,-3.2755932e-05,-0.00020004941
33.98603,32.309517,-49.99254,-2.0990705e-05,-1.9955196e-05,1.1674794e-05
48.950356,47.95213,-10.93702,-6.2925815e-06,-6.1642622e-06,-1.7382748e-05
-27.487206,-16.382862,-32.41252,8.480378e-05,5.0544542e-05,3.527834e-05
-20.289541,48.464397,-12.852344,1.0702099e-05,-2.5563446e-05,-3.2962977e-05
30.294428,-49.01165,8.442035,7.2506327e-06,-1.1730392e-05,-2.9843222e-05
-28.278606,-49.891426,36.715004,-1.3331008e-05,-2.3519668e-05,-2.4180756e-06
48.659298,22.494295,-49.904163,-2.1574231e-05,-9.973378e-06,6.338874e-06
