# x,y,z,vel.x,vel.y,vel.z
5.8923893,11.366982,11.868336,-0.055533286,0.018481081,0.057597682
5.522415,10.603617,9.550832,0.030222189,-0.0040742094,0.078321725
14.271148,6.8192806,9.458376,-0.027775677,0.020684516,0.016169287
15.722632,8.272943,10.756963,0.033478502,-0.01010362,-0.016230354
11.053021,5.062677,9.243783,-0.009866408,0.046260826,0.035962936
6.2933908,14.862456,9.795657,0.006006199,-0.007879136,-0.025365984
14.603681,13.902647,10.025656,0.0010034767,0.0008506702,-0.023448821
12.343336,14.206227,10.315523,0.010975534,0.019700786,0.05647199
10.856234,16.609652,11.0293455,0.0035899496,0.02771243,-0.023547456
4.9778,8.384181,11.416808,-0.057779577,-0.01858973,0.020706825
5.789989,11.788858,9.428832,0.034845985,-0.014806268,0.07278385
12.777737,14.601452,9.29416,-0.021863883,-0.036218543,0.013270821
15.416795,9.557341,8.46129,-0.058503002,0.004780853,0.0136868525
12.006372,7.536685,10.400764,0.009669383,-0.011871541,0.12439053
7.48464,7.6879287,10.617739,-0.019233268,-0.017678859,0.11941971
8.015698,5.0327396,10.850379,-0.017997324,-0.045052316,0.015404141
10.163883,15.245182,8.450346,-0.0019105994,-0.06114987,0.022066692
6.9602876,9.208286,10.656114,-0.022423659,-0.0058403932,0.11954674
6.8085365,10.308248,10.166532,-0.0066379854,0.0006411297,0.1269481
9.124045,5.518451,11.78845,-0.011768471,-0.060209736,0.050405726
5.3279214,7.033755,11.715227,-0.04766307,-0.030260704,0.01072246
6.545347,12.297699,10.792317,-0.03688098,0.02452964,0.09431707
6.3813796,15.269121,11.3006,-0.021131655,0.030770076,-0.016876044
11.572108,13.142128,10.755854,0.014498472,0.02897768,0.11484835
16.737799,9.609564,9.770042,-0.0071424856,0.0004138868,-0.03218768
15.184277,12.287525,9.017946,-0.043658186,-0.019263862,-0.001111303
13.916679,11.81658,8.159985,-0.053262483,-0.024703465,0.058689598
11.649202,6.2457633,11.025303,0.020534614,-0.046744898,0.09023213
10.730408,16.45641,8.915485,-0.0036224353,-0.03202035,-0.021608746
12.549186,5.887906,8.670042,-0.033193704,0.053544793,0.044760324
13.669126,15.114642,8.891462,-0.02158293,-0.030085899,-0.018652344
11.850469,3.88357,8.945949,-0.009847042,0.032547835,-0.020934226
6.5856752,13.286626,9.669978,0.016915306,-0.016282655,0.06251537
11.125088,3.8653207,10.640772,0.0047730706,-0.02602576,-0.024513967
